gem_name,ortsteil,landuse,triptime,size
Au,kein Ortsteil,commercial,20.0,2
Au,kein Ortsteil,farmyard,25.0,1
Au,kein Ortsteil,farmyard,40.0,2
Au,kein Ortsteil,farmyard,120.0,3
Au,kein Ortsteil,residential,20.0,7
Au,kein Ortsteil,residential,25.0,73
Au,kein Ortsteil,residential,30.0,127
Au,kein Ortsteil,residential,40.0,168
Au,kein Ortsteil,residential,120.0,12
Au,kein Ortsteil,unbekannt,40.0,2
Auggen,kein Ortsteil,cemetery,15.0,1
Auggen,kein Ortsteil,commercial,15.0,3
Auggen,kein Ortsteil,commercial,20.0,1
Auggen,kein Ortsteil,farmyard,30.0,1
Auggen,kein Ortsteil,farmyard,120.0,6
Auggen,kein Ortsteil,grass,120.0,1
Auggen,kein Ortsteil,greenhouse_horticulture,15.0,1
Auggen,kein Ortsteil,industrial,20.0,10
Auggen,kein Ortsteil,industrial,25.0,25
Auggen,kein Ortsteil,industrial,30.0,19
Auggen,kein Ortsteil,industrial,40.0,3
Auggen,kein Ortsteil,industrial,120.0,7
Auggen,kein Ortsteil,residential,5.0,102
Auggen,kein Ortsteil,residential,10.0,186
Auggen,kein Ortsteil,residential,15.0,266
Auggen,kein Ortsteil,residential,20.0,129
Auggen,kein Ortsteil,residential,25.0,3
Auggen,kein Ortsteil,residential,30.0,22
Auggen,kein Ortsteil,residential,40.0,7
Auggen,kein Ortsteil,residential,120.0,7
Bad Krozingen,Bad Krozingen (Kernstadt),brownfield,40.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),cemetery,15.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),cemetery,20.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),commercial,15.0,3
Bad Krozingen,Bad Krozingen (Kernstadt),commercial,20.0,8
Bad Krozingen,Bad Krozingen (Kernstadt),commercial,25.0,35
Bad Krozingen,Bad Krozingen (Kernstadt),commercial,30.0,41
Bad Krozingen,Bad Krozingen (Kernstadt),commercial,40.0,24
Bad Krozingen,Bad Krozingen (Kernstadt),education,20.0,3
Bad Krozingen,Bad Krozingen (Kernstadt),education,25.0,2
Bad Krozingen,Bad Krozingen (Kernstadt),farmyard,120.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),forest,20.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),greenhouse_horticulture,25.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),greenhouse_horticulture,40.0,5
Bad Krozingen,Bad Krozingen (Kernstadt),industrial,30.0,2
Bad Krozingen,Bad Krozingen (Kernstadt),industrial,40.0,3
Bad Krozingen,Bad Krozingen (Kernstadt),plant_nursery,40.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),railway,20.0,2
Bad Krozingen,Bad Krozingen (Kernstadt),recreation_ground,25.0,3
Bad Krozingen,Bad Krozingen (Kernstadt),recreation_ground,30.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),residential,5.0,51
Bad Krozingen,Bad Krozingen (Kernstadt),residential,10.0,293
Bad Krozingen,Bad Krozingen (Kernstadt),residential,15.0,596
Bad Krozingen,Bad Krozingen (Kernstadt),residential,20.0,712
Bad Krozingen,Bad Krozingen (Kernstadt),residential,25.0,450
Bad Krozingen,Bad Krozingen (Kernstadt),residential,30.0,194
Bad Krozingen,Bad Krozingen (Kernstadt),residential,40.0,142
Bad Krozingen,Bad Krozingen (Kernstadt),unbekannt,5.0,3
Bad Krozingen,Bad Krozingen (Kernstadt),unbekannt,20.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),unbekannt,25.0,5
Bad Krozingen,Bad Krozingen (Kernstadt),unbekannt,30.0,1
Bad Krozingen,Bad Krozingen (Kernstadt),vineyard,40.0,3
Bad Krozingen,Biengen,cemetery,25.0,1
Bad Krozingen,Biengen,farmyard,25.0,1
Bad Krozingen,Biengen,farmyard,120.0,3
Bad Krozingen,Biengen,industrial,15.0,3
Bad Krozingen,Biengen,industrial,20.0,4
Bad Krozingen,Biengen,industrial,25.0,6
Bad Krozingen,Biengen,residential,5.0,107
Bad Krozingen,Biengen,residential,10.0,277
Bad Krozingen,Biengen,residential,15.0,111
Bad Krozingen,Biengen,residential,20.0,8
Bad Krozingen,Biengen,residential,25.0,9
Bad Krozingen,Biengen,residential,30.0,1
Bad Krozingen,Biengen,unbekannt,20.0,1
Bad Krozingen,Hausen an der Möhlin,commercial,10.0,18
Bad Krozingen,Hausen an der Möhlin,commercial,15.0,6
Bad Krozingen,Hausen an der Möhlin,industrial,40.0,1
Bad Krozingen,Hausen an der Möhlin,recreation_ground,10.0,2
Bad Krozingen,Hausen an der Möhlin,recreation_ground,15.0,1
Bad Krozingen,Hausen an der Möhlin,residential,5.0,53
Bad Krozingen,Hausen an der Möhlin,residential,10.0,156
Bad Krozingen,Hausen an der Möhlin,residential,15.0,121
Bad Krozingen,Hausen an der Möhlin,residential,20.0,90
Bad Krozingen,Schlatt,farmyard,20.0,2
Bad Krozingen,Schlatt,farmyard,40.0,4
Bad Krozingen,Schlatt,recreation_ground,20.0,1
Bad Krozingen,Schlatt,residential,5.0,73
Bad Krozingen,Schlatt,residential,10.0,68
Bad Krozingen,Schlatt,residential,15.0,67
Bad Krozingen,Schlatt,residential,20.0,64
Bad Krozingen,Schlatt,residential,25.0,14
Bad Krozingen,Schlatt,unbekannt,120.0,1
Bad Krozingen,Tunsel,commercial,120.0,1
Bad Krozingen,Tunsel,farmyard,20.0,1
Bad Krozingen,Tunsel,greenfield,15.0,1
Bad Krozingen,Tunsel,industrial,120.0,2
Bad Krozingen,Tunsel,recreation_ground,15.0,2
Bad Krozingen,Tunsel,residential,5.0,76
Bad Krozingen,Tunsel,residential,10.0,123
Bad Krozingen,Tunsel,residential,15.0,151
Bad Krozingen,Tunsel,residential,20.0,82
Bad Krozingen,Tunsel,residential,25.0,2
Bad Krozingen,Tunsel,residential,120.0,97
Bad Krozingen,Tunsel,unbekannt,10.0,1
Bad Krozingen,Tunsel,unbekannt,25.0,1
Bad Krozingen,Tunsel,unbekannt,40.0,1
Badenweiler,Badenweiler (Kernort),farmyard,20.0,1
Badenweiler,Badenweiler (Kernort),farmyard,40.0,1
Badenweiler,Badenweiler (Kernort),forest,25.0,3
Badenweiler,Badenweiler (Kernort),forest,40.0,1
Badenweiler,Badenweiler (Kernort),recreation_ground,10.0,1
Badenweiler,Badenweiler (Kernort),recreation_ground,15.0,1
Badenweiler,Badenweiler (Kernort),recreation_ground,40.0,3
Badenweiler,Badenweiler (Kernort),residential,5.0,87
Badenweiler,Badenweiler (Kernort),residential,10.0,125
Badenweiler,Badenweiler (Kernort),residential,15.0,107
Badenweiler,Badenweiler (Kernort),residential,20.0,214
Badenweiler,Badenweiler (Kernort),residential,25.0,93
Badenweiler,Badenweiler (Kernort),residential,30.0,79
Badenweiler,Badenweiler (Kernort),residential,40.0,102
Badenweiler,Badenweiler (Kernort),unbekannt,5.0,1
Badenweiler,Badenweiler (Kernort),unbekannt,10.0,1
Badenweiler,Badenweiler (Kernort),unbekannt,15.0,1
Badenweiler,Badenweiler (Kernort),unbekannt,20.0,12
Badenweiler,Badenweiler (Kernort),unbekannt,25.0,4
Badenweiler,Lipburg,cemetery,120.0,1
Badenweiler,Lipburg,farmyard,120.0,1
Badenweiler,Lipburg,forest,120.0,4
Badenweiler,Lipburg,meadow,120.0,1
Badenweiler,Lipburg,residential,120.0,209
Badenweiler,Lipburg,unbekannt,120.0,1
Badenweiler,Schweighof,allotments,30.0,1
Badenweiler,Schweighof,residential,5.0,9
Badenweiler,Schweighof,residential,10.0,49
Badenweiler,Schweighof,residential,15.0,49
Badenweiler,Schweighof,residential,20.0,62
Badenweiler,Schweighof,residential,25.0,68
Badenweiler,Schweighof,residential,30.0,19
Badenweiler,Schweighof,residential,40.0,1
Ballrechten-Dottingen,Ballrechten,cemetery,5.0,1
Ballrechten-Dottingen,Ballrechten,farmyard,10.0,1
Ballrechten-Dottingen,Ballrechten,farmyard,40.0,1
Ballrechten-Dottingen,Ballrechten,orchard,20.0,1
Ballrechten-Dottingen,Ballrechten,residential,5.0,25
Ballrechten-Dottingen,Ballrechten,residential,10.0,153
Ballrechten-Dottingen,Ballrechten,residential,15.0,34
Ballrechten-Dottingen,Ballrechten,residential,20.0,21
Ballrechten-Dottingen,Ballrechten,residential,25.0,1
Ballrechten-Dottingen,Ballrechten,residential,30.0,1
Ballrechten-Dottingen,Ballrechten,unbekannt,5.0,3
Ballrechten-Dottingen,Dottingen,commercial,20.0,1
Ballrechten-Dottingen,Dottingen,commercial,25.0,12
Ballrechten-Dottingen,Dottingen,commercial,30.0,15
Ballrechten-Dottingen,Dottingen,commercial,40.0,4
Ballrechten-Dottingen,Dottingen,farmyard,25.0,1
Ballrechten-Dottingen,Dottingen,orchard,20.0,1
Ballrechten-Dottingen,Dottingen,recreation_ground,25.0,1
Ballrechten-Dottingen,Dottingen,residential,5.0,8
Ballrechten-Dottingen,Dottingen,residential,10.0,79
Ballrechten-Dottingen,Dottingen,residential,15.0,111
Ballrechten-Dottingen,Dottingen,residential,20.0,157
Ballrechten-Dottingen,Dottingen,residential,25.0,51
Ballrechten-Dottingen,Dottingen,residential,30.0,4
Ballrechten-Dottingen,Dottingen,retail,15.0,1
Bollschweil,Bollschweil (Kernort),cemetery,15.0,1
Bollschweil,Bollschweil (Kernort),commercial,25.0,4
Bollschweil,Bollschweil (Kernort),farmyard,20.0,1
Bollschweil,Bollschweil (Kernort),farmyard,30.0,4
Bollschweil,Bollschweil (Kernort),farmyard,120.0,7
Bollschweil,Bollschweil (Kernort),greenhouse_horticulture,15.0,1
Bollschweil,Bollschweil (Kernort),industrial,40.0,1
Bollschweil,Bollschweil (Kernort),residential,5.0,39
Bollschweil,Bollschweil (Kernort),residential,10.0,108
Bollschweil,Bollschweil (Kernort),residential,15.0,211
Bollschweil,Bollschweil (Kernort),residential,20.0,117
Bollschweil,Bollschweil (Kernort),residential,25.0,42
Bollschweil,Bollschweil (Kernort),residential,30.0,21
Bollschweil,Bollschweil (Kernort),residential,40.0,1
Bollschweil,Bollschweil (Kernort),residential,120.0,7
Bollschweil,Bollschweil (Kernort),unbekannt,10.0,1
Bollschweil,St. Ulrich,farmyard,120.0,7
Bollschweil,St. Ulrich,forest,120.0,6
Bollschweil,St. Ulrich,meadow,120.0,37
Bollschweil,St. Ulrich,residential,120.0,44
Bollschweil,St. Ulrich,unbekannt,120.0,2
Breisach am Rhein,Breisach (Kernstadt),cemetery,10.0,1
Breisach am Rhein,Breisach (Kernstadt),commercial,10.0,1
Breisach am Rhein,Breisach (Kernstadt),commercial,15.0,4
Breisach am Rhein,Breisach (Kernstadt),commercial,20.0,22
Breisach am Rhein,Breisach (Kernstadt),commercial,25.0,20
Breisach am Rhein,Breisach (Kernstadt),commercial,30.0,20
Breisach am Rhein,Breisach (Kernstadt),commercial,40.0,10
Breisach am Rhein,Breisach (Kernstadt),commercial,120.0,2
Breisach am Rhein,Breisach (Kernstadt),farmyard,40.0,2
Breisach am Rhein,Breisach (Kernstadt),farmyard,120.0,7
Breisach am Rhein,Breisach (Kernstadt),industrial,10.0,3
Breisach am Rhein,Breisach (Kernstadt),industrial,15.0,6
Breisach am Rhein,Breisach (Kernstadt),industrial,20.0,20
Breisach am Rhein,Breisach (Kernstadt),industrial,25.0,15
Breisach am Rhein,Breisach (Kernstadt),industrial,30.0,43
Breisach am Rhein,Breisach (Kernstadt),industrial,40.0,13
Breisach am Rhein,Breisach (Kernstadt),industrial,120.0,2
Breisach am Rhein,Breisach (Kernstadt),meadow,25.0,1
Breisach am Rhein,Breisach (Kernstadt),railway,30.0,2
Breisach am Rhein,Breisach (Kernstadt),residential,5.0,155
Breisach am Rhein,Breisach (Kernstadt),residential,10.0,357
Breisach am Rhein,Breisach (Kernstadt),residential,15.0,666
Breisach am Rhein,Breisach (Kernstadt),residential,20.0,584
Breisach am Rhein,Breisach (Kernstadt),residential,25.0,325
Breisach am Rhein,Breisach (Kernstadt),residential,30.0,36
Breisach am Rhein,Breisach (Kernstadt),residential,40.0,2
Breisach am Rhein,Breisach (Kernstadt),residential,120.0,206
Breisach am Rhein,Breisach (Kernstadt),retail,10.0,1
Breisach am Rhein,Breisach (Kernstadt),retail,15.0,5
Breisach am Rhein,Breisach (Kernstadt),retail,20.0,1
Breisach am Rhein,Breisach (Kernstadt),retail,25.0,1
Breisach am Rhein,Breisach (Kernstadt),unbekannt,5.0,10
Breisach am Rhein,Breisach (Kernstadt),unbekannt,10.0,8
Breisach am Rhein,Breisach (Kernstadt),unbekannt,15.0,4
Breisach am Rhein,Breisach (Kernstadt),unbekannt,30.0,2
Breisach am Rhein,Breisach (Kernstadt),unbekannt,40.0,13
Breisach am Rhein,Breisach (Kernstadt),unbekannt,120.0,1
Breisach am Rhein,Gündlingen,farmyard,25.0,1
Breisach am Rhein,Gündlingen,farmyard,30.0,1
Breisach am Rhein,Gündlingen,farmyard,40.0,3
Breisach am Rhein,Gündlingen,farmyard,120.0,1
Breisach am Rhein,Gündlingen,industrial,120.0,2
Breisach am Rhein,Gündlingen,quarry,120.0,2
Breisach am Rhein,Gündlingen,residential,5.0,49
Breisach am Rhein,Gündlingen,residential,10.0,223
Breisach am Rhein,Gündlingen,residential,15.0,212
Breisach am Rhein,Gündlingen,residential,20.0,19
Breisach am Rhein,Niederrimsingen,commercial,10.0,1
Breisach am Rhein,Niederrimsingen,commercial,40.0,1
Breisach am Rhein,Niederrimsingen,commercial,120.0,3
Breisach am Rhein,Niederrimsingen,farmyard,25.0,1
Breisach am Rhein,Niederrimsingen,industrial,40.0,6
Breisach am Rhein,Niederrimsingen,industrial,120.0,5
Breisach am Rhein,Niederrimsingen,recreation_ground,5.0,2
Breisach am Rhein,Niederrimsingen,residential,5.0,112
Breisach am Rhein,Niederrimsingen,residential,10.0,186
Breisach am Rhein,Niederrimsingen,residential,15.0,66
Breisach am Rhein,Niederrimsingen,residential,20.0,6
Breisach am Rhein,Niederrimsingen,residential,25.0,1
Breisach am Rhein,Oberrimsingen,farmyard,120.0,5
Breisach am Rhein,Oberrimsingen,grass,40.0,1
Breisach am Rhein,Oberrimsingen,industrial,5.0,2
Breisach am Rhein,Oberrimsingen,industrial,15.0,4
Breisach am Rhein,Oberrimsingen,industrial,20.0,10
Breisach am Rhein,Oberrimsingen,industrial,120.0,3
Breisach am Rhein,Oberrimsingen,quarry,120.0,2
Breisach am Rhein,Oberrimsingen,recreation_ground,15.0,2
Breisach am Rhein,Oberrimsingen,residential,5.0,92
Breisach am Rhein,Oberrimsingen,residential,10.0,215
Breisach am Rhein,Oberrimsingen,residential,15.0,154
Breisach am Rhein,Oberrimsingen,residential,20.0,12
Breisach am Rhein,Oberrimsingen,residential,25.0,4
Breisach am Rhein,Oberrimsingen,residential,40.0,7
Breisach am Rhein,Oberrimsingen,residential,120.0,44
Breisach am Rhein,Oberrimsingen,unbekannt,10.0,1
Breitnau,kein Ortsteil,farmyard,10.0,1
Breitnau,kein Ortsteil,farmyard,15.0,4
Breitnau,kein Ortsteil,farmyard,20.0,4
Breitnau,kein Ortsteil,farmyard,25.0,13
Breitnau,kein Ortsteil,farmyard,30.0,5
Breitnau,kein Ortsteil,farmyard,40.0,11
Breitnau,kein Ortsteil,farmyard,120.0,98
Breitnau,kein Ortsteil,forest,25.0,1
Breitnau,kein Ortsteil,forest,120.0,3
Breitnau,kein Ortsteil,industrial,120.0,6
Breitnau,kein Ortsteil,meadow,5.0,1
Breitnau,kein Ortsteil,meadow,10.0,2
Breitnau,kein Ortsteil,meadow,15.0,2
Breitnau,kein Ortsteil,meadow,25.0,1
Breitnau,kein Ortsteil,meadow,30.0,4
Breitnau,kein Ortsteil,meadow,40.0,3
Breitnau,kein Ortsteil,meadow,120.0,29
Breitnau,kein Ortsteil,residential,5.0,70
Breitnau,kein Ortsteil,residential,10.0,82
Breitnau,kein Ortsteil,residential,15.0,30
Breitnau,kein Ortsteil,residential,20.0,1
Breitnau,kein Ortsteil,residential,25.0,1
Breitnau,kein Ortsteil,residential,30.0,9
Breitnau,kein Ortsteil,residential,40.0,8
Breitnau,kein Ortsteil,residential,120.0,132
Breitnau,kein Ortsteil,unbekannt,20.0,1
Breitnau,kein Ortsteil,unbekannt,25.0,3
Breitnau,kein Ortsteil,unbekannt,40.0,3
Breitnau,kein Ortsteil,unbekannt,120.0,24
Buchenbach,Buchenbach (Kernort),cemetery,10.0,1
Buchenbach,Buchenbach (Kernort),farmyard,10.0,2
Buchenbach,Buchenbach (Kernort),farmyard,15.0,5
Buchenbach,Buchenbach (Kernort),farmyard,20.0,2
Buchenbach,Buchenbach (Kernort),farmyard,25.0,3
Buchenbach,Buchenbach (Kernort),farmyard,30.0,7
Buchenbach,Buchenbach (Kernort),farmyard,40.0,2
Buchenbach,Buchenbach (Kernort),farmyard,120.0,4
Buchenbach,Buchenbach (Kernort),forest,120.0,2
Buchenbach,Buchenbach (Kernort),industrial,30.0,6
Buchenbach,Buchenbach (Kernort),industrial,40.0,1
Buchenbach,Buchenbach (Kernort),recreation_ground,25.0,1
Buchenbach,Buchenbach (Kernort),recreation_ground,40.0,1
Buchenbach,Buchenbach (Kernort),residential,5.0,27
Buchenbach,Buchenbach (Kernort),residential,10.0,64
Buchenbach,Buchenbach (Kernort),residential,15.0,134
Buchenbach,Buchenbach (Kernort),residential,20.0,64
Buchenbach,Buchenbach (Kernort),residential,25.0,9
Buchenbach,Buchenbach (Kernort),residential,30.0,15
Buchenbach,Buchenbach (Kernort),residential,40.0,39
Buchenbach,Buchenbach (Kernort),residential,120.0,37
Buchenbach,Buchenbach (Kernort),unbekannt,5.0,3
Buchenbach,Buchenbach (Kernort),unbekannt,15.0,3
Buchenbach,Buchenbach (Kernort),unbekannt,20.0,1
Buchenbach,Buchenbach (Kernort),unbekannt,30.0,1
Buchenbach,Buchenbach (Kernort),unbekannt,40.0,1
Buchenbach,Falkensteig,farmyard,120.0,5
Buchenbach,Falkensteig,grass,120.0,4
Buchenbach,Falkensteig,residential,120.0,47
Buchenbach,Falkensteig,unbekannt,120.0,1
Buchenbach,Unteribental,farmyard,120.0,21
Buchenbach,Unteribental,forest,120.0,1
Buchenbach,Unteribental,meadow,120.0,1
Buchenbach,Unteribental,residential,40.0,25
Buchenbach,Unteribental,residential,120.0,127
Buchenbach,Unteribental,retail,40.0,1
Buchenbach,Unteribental,unbekannt,120.0,8
Buchenbach,Wagensteig,farmyard,25.0,2
Buchenbach,Wagensteig,farmyard,120.0,18
Buchenbach,Wagensteig,forest,120.0,2
Buchenbach,Wagensteig,industrial,40.0,2
Buchenbach,Wagensteig,industrial,120.0,1
Buchenbach,Wagensteig,meadow,120.0,7
Buchenbach,Wagensteig,residential,40.0,11
Buchenbach,Wagensteig,residential,120.0,76
Buchenbach,Wagensteig,unbekannt,30.0,2
Buchenbach,Wagensteig,unbekannt,40.0,1
Buchenbach,Wagensteig,unbekannt,120.0,18
Buggingen,Betberg,residential,40.0,1
Buggingen,Betberg,residential,120.0,41
Buggingen,Buggingen (Kernort),cemetery,15.0,1
Buggingen,Buggingen (Kernort),commercial,20.0,2
Buggingen,Buggingen (Kernort),farmyard,120.0,6
Buggingen,Buggingen (Kernort),industrial,15.0,4
Buggingen,Buggingen (Kernort),industrial,20.0,4
Buggingen,Buggingen (Kernort),industrial,25.0,1
Buggingen,Buggingen (Kernort),industrial,30.0,21
Buggingen,Buggingen (Kernort),industrial,40.0,17
Buggingen,Buggingen (Kernort),industrial,120.0,17
Buggingen,Buggingen (Kernort),residential,5.0,87
Buggingen,Buggingen (Kernort),residential,10.0,329
Buggingen,Buggingen (Kernort),residential,15.0,186
Buggingen,Buggingen (Kernort),residential,20.0,123
Buggingen,Buggingen (Kernort),residential,25.0,35
Buggingen,Buggingen (Kernort),residential,30.0,8
Buggingen,Buggingen (Kernort),residential,40.0,42
Buggingen,Buggingen (Kernort),residential,120.0,2
Buggingen,Seefelden,grass,40.0,1
Buggingen,Seefelden,orchard,120.0,1
Buggingen,Seefelden,recreation_ground,25.0,1
Buggingen,Seefelden,residential,20.0,2
Buggingen,Seefelden,residential,25.0,3
Buggingen,Seefelden,residential,30.0,65
Buggingen,Seefelden,residential,40.0,204
Buggingen,Seefelden,residential,120.0,32
Bötzingen,kein Ortsteil,allotments,10.0,1
Bötzingen,kein Ortsteil,allotments,20.0,1
Bötzingen,kein Ortsteil,cemetery,5.0,1
Bötzingen,kein Ortsteil,commercial,15.0,15
Bötzingen,kein Ortsteil,commercial,20.0,2
Bötzingen,kein Ortsteil,farmyard,25.0,1
Bötzingen,kein Ortsteil,farmyard,30.0,1
Bötzingen,kein Ortsteil,farmyard,40.0,2
Bötzingen,kein Ortsteil,industrial,10.0,4
Bötzingen,kein Ortsteil,industrial,15.0,3
Bötzingen,kein Ortsteil,industrial,20.0,6
Bötzingen,kein Ortsteil,industrial,25.0,19
Bötzingen,kein Ortsteil,industrial,30.0,32
Bötzingen,kein Ortsteil,industrial,40.0,10
Bötzingen,kein Ortsteil,orchard,15.0,1
Bötzingen,kein Ortsteil,orchard,20.0,1
Bötzingen,kein Ortsteil,quarry,30.0,1
Bötzingen,kein Ortsteil,quarry,40.0,1
Bötzingen,kein Ortsteil,residential,5.0,93
Bötzingen,kein Ortsteil,residential,10.0,198
Bötzingen,kein Ortsteil,residential,15.0,277
Bötzingen,kein Ortsteil,residential,20.0,256
Bötzingen,kein Ortsteil,residential,25.0,232
Bötzingen,kein Ortsteil,residential,30.0,69
Bötzingen,kein Ortsteil,unbekannt,10.0,1
Bötzingen,kein Ortsteil,unbekannt,15.0,2
Bötzingen,kein Ortsteil,unbekannt,20.0,1
Bötzingen,kein Ortsteil,unbekannt,25.0,1
Bötzingen,kein Ortsteil,vineyard,15.0,1
Ebringen,kein Ortsteil,allotments,5.0,1
Ebringen,kein Ortsteil,cemetery,10.0,2
Ebringen,kein Ortsteil,commercial,10.0,4
Ebringen,kein Ortsteil,commercial,15.0,28
Ebringen,kein Ortsteil,commercial,20.0,1
Ebringen,kein Ortsteil,grass,120.0,1
Ebringen,kein Ortsteil,recreation_ground,5.0,1
Ebringen,kein Ortsteil,recreation_ground,10.0,1
Ebringen,kein Ortsteil,residential,5.0,56
Ebringen,kein Ortsteil,residential,10.0,239
Ebringen,kein Ortsteil,residential,15.0,244
Ebringen,kein Ortsteil,residential,20.0,121
Ebringen,kein Ortsteil,residential,25.0,76
Ebringen,kein Ortsteil,residential,30.0,6
Ebringen,kein Ortsteil,residential,120.0,1
Ebringen,kein Ortsteil,unbekannt,15.0,2
Ebringen,kein Ortsteil,unbekannt,40.0,1
Ehrenkirchen,Ehrenstetten,commercial,10.0,2
Ehrenkirchen,Ehrenstetten,commercial,20.0,1
Ehrenkirchen,Ehrenstetten,farmyard,20.0,1
Ehrenkirchen,Ehrenstetten,farmyard,30.0,2
Ehrenkirchen,Ehrenstetten,farmyard,40.0,1
Ehrenkirchen,Ehrenstetten,farmyard,120.0,4
Ehrenkirchen,Ehrenstetten,recreation_ground,20.0,1
Ehrenkirchen,Ehrenstetten,residential,5.0,107
Ehrenkirchen,Ehrenstetten,residential,10.0,221
Ehrenkirchen,Ehrenstetten,residential,15.0,151
Ehrenkirchen,Ehrenstetten,residential,20.0,54
Ehrenkirchen,Ehrenstetten,residential,25.0,5
Ehrenkirchen,Ehrenstetten,residential,40.0,7
Ehrenkirchen,Ehrenstetten,unbekannt,20.0,1
Ehrenkirchen,Ehrenstetten,unbekannt,40.0,1
Ehrenkirchen,Kirchhofen,commercial,25.0,3
Ehrenkirchen,Kirchhofen,commercial,30.0,3
Ehrenkirchen,Kirchhofen,commercial,40.0,38
Ehrenkirchen,Kirchhofen,commercial,120.0,12
Ehrenkirchen,Kirchhofen,farmyard,40.0,2
Ehrenkirchen,Kirchhofen,farmyard,120.0,1
Ehrenkirchen,Kirchhofen,meadow,5.0,1
Ehrenkirchen,Kirchhofen,recreation_ground,20.0,2
Ehrenkirchen,Kirchhofen,recreation_ground,25.0,1
Ehrenkirchen,Kirchhofen,residential,5.0,61
Ehrenkirchen,Kirchhofen,residential,10.0,100
Ehrenkirchen,Kirchhofen,residential,15.0,178
Ehrenkirchen,Kirchhofen,residential,20.0,253
Ehrenkirchen,Kirchhofen,residential,25.0,179
Ehrenkirchen,Kirchhofen,residential,30.0,45
Ehrenkirchen,Kirchhofen,residential,40.0,4
Ehrenkirchen,Kirchhofen,retail,120.0,1
Ehrenkirchen,Kirchhofen,unbekannt,15.0,1
Ehrenkirchen,Norsingen,cemetery,120.0,1
Ehrenkirchen,Norsingen,farmyard,120.0,1
Ehrenkirchen,Norsingen,residential,120.0,333
Ehrenkirchen,Norsingen,retail,120.0,9
Ehrenkirchen,Norsingen,unbekannt,120.0,1
Ehrenkirchen,Offnadingen,residential,120.0,165
Ehrenkirchen,Scherzingen,farmyard,120.0,1
Ehrenkirchen,Scherzingen,orchard,120.0,1
Ehrenkirchen,Scherzingen,residential,120.0,73
Ehrenkirchen,kein Ortsteil,residential,15.0,1
Eichstetten,kein Ortsteil,allotments,20.0,3
Eichstetten,kein Ortsteil,commercial,25.0,5
Eichstetten,kein Ortsteil,commercial,30.0,13
Eichstetten,kein Ortsteil,commercial,40.0,21
Eichstetten,kein Ortsteil,farmland,40.0,1
Eichstetten,kein Ortsteil,farmland,120.0,1
Eichstetten,kein Ortsteil,farmyard,25.0,5
Eichstetten,kein Ortsteil,farmyard,30.0,4
Eichstetten,kein Ortsteil,industrial,25.0,1
Eichstetten,kein Ortsteil,industrial,40.0,1
Eichstetten,kein Ortsteil,railway,25.0,1
Eichstetten,kein Ortsteil,residential,5.0,31
Eichstetten,kein Ortsteil,residential,10.0,181
Eichstetten,kein Ortsteil,residential,15.0,304
Eichstetten,kein Ortsteil,residential,20.0,221
Eichstetten,kein Ortsteil,residential,25.0,132
Eichstetten,kein Ortsteil,residential,30.0,39
Eichstetten,kein Ortsteil,unbekannt,15.0,1
Eichstetten,kein Ortsteil,unbekannt,120.0,2
Eisenbach (Hochschwarzwald),Bubenbach,industrial,120.0,4
Eisenbach (Hochschwarzwald),Bubenbach,meadow,120.0,2
Eisenbach (Hochschwarzwald),Bubenbach,residential,15.0,2
Eisenbach (Hochschwarzwald),Bubenbach,residential,20.0,1
Eisenbach (Hochschwarzwald),Bubenbach,residential,30.0,2
Eisenbach (Hochschwarzwald),Bubenbach,residential,120.0,103
Eisenbach (Hochschwarzwald),Bubenbach,unbekannt,20.0,1
Eisenbach (Hochschwarzwald),Bubenbach,unbekannt,40.0,2
Eisenbach (Hochschwarzwald),Eisenbach,farmyard,40.0,3
Eisenbach (Hochschwarzwald),Eisenbach,grass,40.0,1
Eisenbach (Hochschwarzwald),Eisenbach,industrial,20.0,3
Eisenbach (Hochschwarzwald),Eisenbach,industrial,25.0,2
Eisenbach (Hochschwarzwald),Eisenbach,industrial,30.0,1
Eisenbach (Hochschwarzwald),Eisenbach,industrial,40.0,2
Eisenbach (Hochschwarzwald),Eisenbach,residential,5.0,10
Eisenbach (Hochschwarzwald),Eisenbach,residential,10.0,10
Eisenbach (Hochschwarzwald),Eisenbach,residential,15.0,18
Eisenbach (Hochschwarzwald),Eisenbach,residential,20.0,38
Eisenbach (Hochschwarzwald),Eisenbach,residential,25.0,85
Eisenbach (Hochschwarzwald),Eisenbach,residential,30.0,67
Eisenbach (Hochschwarzwald),Eisenbach,residential,40.0,52
Eisenbach (Hochschwarzwald),Eisenbach,residential,120.0,7
Eisenbach (Hochschwarzwald),Eisenbach,unbekannt,40.0,2
Eisenbach (Hochschwarzwald),Oberbränd,forest,120.0,1
Eisenbach (Hochschwarzwald),Oberbränd,industrial,120.0,5
Eisenbach (Hochschwarzwald),Oberbränd,meadow,120.0,3
